time,temperature_2m,windspeed_10m,winddirection_10m,predicted_windspeed
2023-02-08T10:00,36,7.9,240,14.78997015
2023-02-08T11:00,35.7,7.2,273,12.47535425
2023-02-08T12:00,34.6,3.8,253,8.614482849
2023-02-08T13:00,37.5,2.5,225,12.08382165
2023-02-08T14:00,45.4,20.4,311,14.76393899
2023-02-08T15:00,48.2,23.5,293,13.63005118
2023-02-08T16:00,48.7,24.8,300,12.55446097
2023-02-08T17:00,50.3,23.3,309,12.41858951
2023-02-08T18:00,51.6,17.6,293,12.21608186
2023-02-08T19:00,52.7,15.8,282,11.26259356
2023-02-08T20:00,53.8,16.5,280,14.89845947
2023-02-08T21:00,54.2,14.8,273,14.29631338
2023-02-08T22:00,52.2,13.3,268,14.50074357
2023-02-08T23:00,48.4,6.3,246,14.76105518
2023-02-09T00:00,46.7,7.7,298,15.48112037
2023-02-09T01:00,45.4,6.9,309,15.76559256
2023-02-09T02:00,43.8,5.1,274,15.01936631
2023-02-09T03:00,41.8,1.1,18,7.615219456
2023-02-09T04:00,39.6,2.9,180,12.03633186
2023-02-09T05:00,38.2,4.7,247,15.86675546
2023-02-09T06:00,36.2,3.1,36,13.47947596
2023-02-09T07:00,37,2.9,90,13.37540327
2023-02-09T08:00,37.1,2.6,124,11.87889784
2023-02-09T09:00,36,2.5,315,15.09865488
2023-02-09T10:00,34.4,3.4,58,10.54424306
2023-02-09T11:00,33.8,0.5,135,16.48685285
2023-02-09T12:00,35.4,3.6,217,8.972320114
2023-02-09T13:00,38.8,1.8,323,13.26571885
2023-02-09T14:00,42,3.1,21,15.97282862
2023-02-09T15:00,44.7,2.1,59,16.30689501
2023-02-09T16:00,45.7,7.2,93,12.95947626
2023-02-09T17:00,47.6,13.8,110,15.56209766
2023-02-09T18:00,48.3,14.4,112,8.049929132
2023-02-09T19:00,51.5,16.9,130,8.333569954
2023-02-09T20:00,50.7,18.6,131,10.41330785
2023-02-09T21:00,51.4,14.5,136,16.40787604
2023-02-09T22:00,50.5,15.3,129,14.44977242
2023-02-09T23:00,49.9,16,144,15.01889866
2023-02-10T00:00,49.6,17.2,151,12.77855715
2023-02-10T01:00,52,15,159,13.1389145
2023-02-10T02:00,53.1,9.8,163,14.99159447
2023-02-10T03:00,52.6,8.2,131,13.94265894
2023-02-10T04:00,51.7,4.6,108,8.512748389
2023-02-10T05:00,49.6,7.4,137,13.0148121
2023-02-10T06:00,48.4,2.8,140,11.39168418
2023-02-10T07:00,47.8,4,175,12.09210935
2023-02-10T08:00,49.4,8.1,193,12.5742049
2023-02-10T09:00,51.1,4.6,225,12.93087306
2023-02-10T10:00,50.6,5.2,245,15.07194823
2023-02-10T11:00,53.4,10.3,209,14.6597364
2023-02-10T12:00,55,11.6,248,7.874102151
2023-02-10T13:00,56.6,15.3,261,13.24969009
2023-02-10T14:00,57.2,28.5,267,15.86800251
2023-02-10T15:00,58,28,263,12.7270664
2023-02-10T16:00,58.6,28.3,263,14.81340328
2023-02-10T17:00,59.7,26.8,264,15.76673569
2023-02-10T18:00,59.4,28.6,264,8.589542859
2023-02-10T19:00,58.8,29.3,275,12.98784565
2023-02-10T20:00,58.2,27.1,275,14.96868094
2023-02-10T21:00,57.3,25,276,14.91648871
2023-02-10T22:00,54.8,20.9,281,15.58477737
2023-02-10T23:00,52.3,14.7,295,14.08821997
2023-02-11T00:00,49.8,11.5,302,13.83648185
2023-02-11T01:00,48.4,11.7,281,12.13749475
2023-02-11T02:00,48.8,19.4,269,8.5118131
2023-02-11T03:00,46.8,18.1,265,16.53961664
2023-02-11T04:00,46.3,23.8,260,15.91858395
2023-02-11T05:00,44.7,19.3,256,12.90476396
2023-02-11T06:00,45.2,31,290,12.21257452
2023-02-11T07:00,42.9,24.3,285,15.00294784
2023-02-11T08:00,41.8,20.4,291,15.2004413
2023-02-11T09:00,39.9,17.3,291,14.40329585
2023-02-11T10:00,39.1,19.2,293,14.68862539
2023-02-11T11:00,37.2,20.6,297,12.65455867
2023-02-11T12:00,36.6,16.2,323,14.99302338
2023-02-11T13:00,37.5,19.6,296,13.34726771
2023-02-11T14:00,38.8,18.2,308,11.90705938
2023-02-11T15:00,40.6,23.1,307,13.80733306
2023-02-11T16:00,42.9,21,308,15.17170819
2023-02-11T17:00,44.6,18,307,15.35608268
2023-02-11T18:00,45.2,20.6,303,10.00265484
2023-02-11T19:00,46.1,15.6,304,8.308552023
2023-02-11T20:00,46.7,15.1,303,13.93850209
2023-02-11T21:00,46,12.3,291,11.52321693
2023-02-11T22:00,43.8,9.2,296,15.45719361
2023-02-11T23:00,41.4,7.9,344,12.90946638
2023-02-12T00:00,40.2,6.4,297,15.58542688
2023-02-12T01:00,38.6,5.5,11,10.44157332
2023-02-12T02:00,36.8,6.7,216,11.00282754
2023-02-12T03:00,35.3,2.2,270,12.57895929
2023-02-12T04:00,35.3,5.9,137,13.08617669
2023-02-12T05:00,36.3,6.1,177,12.03516274
2023-02-12T06:00,33.7,4.8,167,9.411758197
2023-02-12T07:00,33.6,2.5,225,13.03886876
2023-02-12T08:00,32.6,3.8,197,16.17762253
2023-02-12T09:00,33,5.9,194,15.99735292
2023-02-12T10:00,31.7,4,207,11.23521143
2023-02-12T11:00,31.9,1.5,166,15.12478996
2023-02-12T12:00,32.3,1,225,13.01470818
2023-02-12T13:00,34.2,1.8,127,12.57300981
2023-02-12T14:00,39.5,2.9,263,12.9871182
2023-02-12T15:00,42.8,3.2,270,15.22545923
2023-02-12T16:00,45.4,4.6,231,15.41391262
2023-02-12T17:00,48.5,7.3,169,12.2127304
2023-02-12T18:00,46.5,8,175,12.72688453
2023-02-12T19:00,47.3,6.5,161,8.538207984
2023-02-12T20:00,47.1,2.6,106,14.89082128
2023-02-12T21:00,46.9,5,60,15.45828478
2023-02-12T22:00,45.5,5.6,45,15.79474135
2023-02-12T23:00,44.1,6.4,43,12.86179473
2023-02-13T00:00,44.3,12.3,32,13.01366897
2023-02-13T01:00,44.1,9,37,14.19798233
2023-02-13T02:00,43.1,14.8,43,13.81052863
2023-02-13T03:00,41.7,17,32,14.14643962
2023-02-13T04:00,40,16.6,22,15.20028542
2023-02-13T05:00,39.8,14.9,8,14.94251988
2023-02-13T06:00,39.9,14.6,16,12.54773208
2023-02-13T07:00,40.6,15.9,18,13.26878452
2023-02-13T08:00,42.2,19.5,3,8.641709102
2023-02-13T09:00,40.6,15.5,359,13.60414992
2023-02-13T10:00,40.4,17,347,8.540338366
2023-02-13T11:00,39.1,14.1,345,15.12338703
2023-02-13T12:00,38.5,14,334,12.93232795
2023-02-13T13:00,39.6,10.8,334,10.49244055
2023-02-13T14:00,43.2,17.9,350,13.18882046
2023-02-13T15:00,45.6,17.3,348,15.76587835
2023-02-13T16:00,48.9,12.1,333,12.70597149
2023-02-13T17:00,52.3,8.2,311,15.0948098
2023-02-13T18:00,55.2,11,289,14.13981465
2023-02-13T19:00,56.5,11.5,274,15.30134439
2023-02-13T20:00,58,12.7,255,12.96028165
2023-02-13T21:00,57.3,13.9,249,13.37080477
2023-02-13T22:00,55.3,11,212,16.04803829
2023-02-13T23:00,54.5,13.7,235,14.14404943
2023-02-14T00:00,53.4,20.9,251,14.19592989
2023-02-14T01:00,52.3,17,253,14.88804139
2023-02-14T02:00,50.4,17.2,237,8.332738586
2023-02-14T03:00,50.2,17,234,12.72932668
2023-02-14T04:00,47.7,12.6,270,13.47308481
2023-02-14T05:00,48.7,20.7,287,14.04384781
2023-02-14T06:00,47,18.2,295,11.31273334
2023-02-14T07:00,46.2,21.6,281,14.83647269
2023-02-14T08:00,44.8,27.7,288,13.68138606
2023-02-14T09:00,43.5,21.7,294,14.76331546
2023-02-14T10:00,42.8,19.6,296,15.27757351
2023-02-14T11:00,41.7,20.5,288,15.78975314
2023-02-14T12:00,40,17.9,295,15.89772287
2023-02-14T13:00,41.5,16.6,294,13.00938222
2023-02-14T14:00,43.8,16.1,299,16.53405686
2023-02-14T15:00,46.6,17.9,289,10.75025805
2023-02-14T16:00,49.2,15.6,304,16.58785986
2023-02-14T17:00,51,16,293,13.99259088
2023-02-14T18:00,52.5,15.9,288,13.24646854
2023-02-14T19:00,54,12.6,273,8.638903233
2023-02-14T20:00,55.2,14.5,264,12.4720028
2023-02-14T21:00,54.8,12.1,258,15.38094473
2023-02-14T22:00,54.1,8.8,251,13.19583513
2023-02-14T23:00,50.1,4.5,194,14.08775233
2023-02-15T00:00,46.8,9.4,173,15.43144823
2023-02-15T01:00,45.5,6.1,177,11.6999792
2023-02-15T02:00,44.2,6,155,15.19831092
2023-02-15T03:00,44,5.5,148,13.96744305
2023-02-15T04:00,43.3,4.7,184,16.45967856
2023-02-15T05:00,43.4,4.8,193,14.09544249
2023-02-15T06:00,42.1,5.8,180,11.62180778
2023-02-15T07:00,42.8,8.2,165,16.22695692
2023-02-15T08:00,43.5,6.8,177,8.972086292
2023-02-15T09:00,43.3,7.1,221,13.81026883
2023-02-15T10:00,43.8,6.7,144,15.4019617
2023-02-15T11:00,43.7,8.4,149,15.14671624
2023-02-15T12:00,43.6,10.1,174,15.91809033
2023-02-15T13:00,46.5,15,156,14.89656292
2023-02-15T14:00,48.1,17.4,156,8.485080472
2023-02-15T15:00,52.3,20.2,164,13.58037905
2023-02-15T16:00,55.4,18.4,163,15.22299111
2023-02-15T17:00,58.7,18.1,159,13.9129126
2023-02-15T18:00,59.8,17.7,147,11.15987185
2023-02-15T19:00,64.2,18,160,13.29538725
2023-02-15T20:00,65.5,18.2,188,15.32960985
2023-02-15T21:00,65.8,17,197,8.358302102
2023-02-15T22:00,62.8,12,196,7.537359796
2023-02-15T23:00,60.8,11.6,196,14.40301007
2023-02-16T00:00,59.4,7.6,185,13.52751134
2023-02-16T01:00,57.9,9.1,187,14.81355916
2023-02-16T02:00,56.8,7.7,169,12.39533823
2023-02-16T03:00,55.4,6,163,16.02146155
2023-02-16T04:00,55.2,7.2,177,7.534605888
2023-02-16T05:00,54.8,9.7,180,15.09701812
2023-02-16T06:00,53.7,10.1,182,11.49425
2023-02-16T07:00,53.3,6.6,189,10.69474035
2023-02-16T08:00,52.7,6.8,212,10.69357124
2023-02-16T09:00,52.6,7.2,233,13.5295378
2023-02-16T10:00,52,7.3,213,14.22305223
2023-02-16T11:00,53.1,7.9,227,15.89871012
2023-02-16T12:00,52.7,5.9,223,8.667740262
2023-02-16T13:00,54.7,5.8,180,11.10448406
2023-02-16T14:00,57.4,2.8,230,15.68822653
2023-02-16T15:00,61,4.3,336,11.67820881
2023-02-16T16:00,64.8,3.1,291,14.99208809
2023-02-16T17:00,66,9.2,211,15.96893158
2023-02-16T18:00,67.1,3.1,159,12.47532827
2023-02-16T19:00,68.1,8.4,187,12.63045005
2023-02-16T20:00,62.9,8.6,213,13.91210721
2023-02-16T21:00,55.3,9.9,170,15.92006483
2023-02-16T22:00,55.5,7.1,139,16.15153941
2023-02-16T23:00,54.8,4.3,48,15.38169816
2023-02-17T00:00,54.5,6.1,140,13.9671053
2023-02-17T01:00,53.5,5.1,176,16.66688863
2023-02-17T02:00,54.2,6.6,189,14.73751812
2023-02-17T03:00,54.6,10.1,182,7.459318274
2023-02-17T04:00,54.9,5.2,192,15.97204921
2023-02-17T05:00,54.5,6.6,202,15.30438408
2023-02-17T06:00,54.5,3.6,180,13.11348089
2023-02-17T07:00,54.3,6.2,216,12.34117151
2023-02-17T08:00,54.3,8.5,168,12.78206449
2023-02-17T09:00,53.4,6.2,144,14.53199676
2023-02-17T10:00,52.5,8,153,9.723300759
2023-02-17T11:00,53.4,3.4,212,7.637275637
2023-02-17T12:00,54.3,4,243,16.09971091
2023-02-17T13:00,55.9,10.5,218,15.63554068
2023-02-17T14:00,57.8,15.1,230,13.50511741
2023-02-17T15:00,58.2,18.3,212,14.99263368
2023-02-17T16:00,58.3,23.1,175,10.23280442
2023-02-17T17:00,60,12.7,223,14.99390671
2023-02-17T18:00,61,19.5,231,12.60317184
2023-02-17T19:00,51.9,25.5,301,16.0504025
2023-02-17T20:00,49.6,22.8,309,11.85720538
2023-02-17T21:00,45.3,26.8,310,11.85437353
2023-02-17T22:00,42.6,28.3,307,10.36410336
2023-02-17T23:00,40.7,27.9,299,14.22055812
2023-02-18T00:00,37.2,25.9,299,9.333924517
2023-02-18T01:00,35,24.5,300,11.4436166
2023-02-18T02:00,32.8,28.2,309,7.638756512
2023-02-18T03:00,31.7,25.6,298,11.80353228
2023-02-18T04:00,31,25.9,305,14.6859754
2023-02-18T05:00,30.6,29.6,307,16.20183507
2023-02-18T06:00,30.7,25.1,309,15.12341301
2023-02-18T07:00,30,21.7,310,12.85522172
2023-02-18T08:00,30,18.1,311,12.368086
2023-02-18T09:00,29.5,20.3,297,14.09097388
2023-02-18T10:00,29.2,18.5,294,16.40616134
2023-02-18T11:00,27.8,18.5,297,9.540199304
2023-02-18T12:00,27.1,18.9,283,11.46681591
2023-02-18T13:00,27.3,18.9,294,14.1186418
2023-02-18T14:00,29,19.5,298,8.511553297
2023-02-18T15:00,31.2,16.7,289,13.88893388
2023-02-18T16:00,33.6,14.4,283,12.75642303
2023-02-18T17:00,36.6,12.6,257,12.70303572
2023-02-18T18:00,39.4,14,244,13.16756967
2023-02-18T19:00,40.9,15.4,233,13.99051246
2023-02-18T20:00,42.6,13.9,233,12.03500686
2023-02-18T21:00,42.7,15.9,232,9.361540474
2023-02-18T22:00,41.9,13.8,231,12.19402568
2023-02-18T23:00,39.6,13.8,223,11.44281121
2023-02-19T00:00,39.4,15.8,223,15.14718389
2023-02-19T01:00,38.2,14.8,225,11.31304511
2023-02-19T02:00,38,13.8,213,11.98091808
2023-02-19T03:00,37,10.6,215,12.49689083
2023-02-19T04:00,35.6,9.4,212,11.98107396
2023-02-19T05:00,34.5,8.4,211,16.5858334
2023-02-19T06:00,34.2,6.9,219,16.12496266
2023-02-19T07:00,33.4,8.9,230,15.71314054
2023-02-19T08:00,32.6,9.4,230,12.16365581
2023-02-19T09:00,32.4,6.9,223,14.58335762
2023-02-19T10:00,32.4,6,205,13.32006744
2023-02-19T11:00,32.3,5.1,219,14.0887136
2023-02-19T12:00,32.5,6,197,12.03731911
2023-02-19T13:00,35.1,4,185,13.13896646
2023-02-19T14:00,38.5,5,180,11.87791059
2023-02-19T15:00,41.1,8,162,12.19360999
2023-02-19T16:00,43.6,10.7,168,12.85633887
2023-02-19T17:00,46.1,12.8,164,13.77982102
2023-02-19T18:00,47,18.1,133,8.744768554
2023-02-19T19:00,46.9,22.2,151,10.87760798
2023-02-19T20:00,47.1,26.5,146,8.667662322
2023-02-19T21:00,45.7,26.6,147,16.1264955
2023-02-19T22:00,44.2,23.2,150,11.05683838
2023-02-19T23:00,43.9,21.9,157,12.54949874
2023-02-20T00:00,43.3,17.2,160,11.5199694
2023-02-20T01:00,43,9.4,162,15.17020134
2023-02-20T02:00,42.8,2.3,129,14.27124349
2023-02-20T03:00,42.6,2.2,90,10.54374944
2023-02-20T04:00,41.5,2.6,34,14.96909662
2023-02-20T05:00,43.2,1.6,243,11.545429
2023-02-20T06:00,42.6,4,5,14.45964492
2023-02-20T07:00,41.9,5.1,4,8.486249584
2023-02-20T08:00,42.6,3.6,276,16.12259846
2023-02-20T09:00,41.1,5.8,210,8.254826965
2023-02-20T10:00,41.6,5.7,198,15.224446
2023-02-20T11:00,42.5,6.3,239,11.33969979
2023-02-20T12:00,44.5,8.6,180,9.284849926
2023-02-20T13:00,45.2,9.2,219,11.13475
2023-02-20T14:00,47.5,13.8,221,15.40692393
2023-02-20T15:00,47.7,16.2,212,13.99066834
2023-02-20T16:00,49.5,12.5,226,13.11753381
2023-02-20T17:00,52.4,13.2,241,9.026512817
2023-02-20T18:00,54.9,16.2,238,14.34858354
2023-02-20T19:00,60.3,17.1,248,12.85589721
2023-02-20T20:00,61.6,23.2,258,15.32973976
2023-02-20T21:00,61.2,20.5,260,15.99847008
2023-02-20T22:00,59.5,14.3,258,8.229263449
2023-02-20T23:00,56.4,10,249,8.513060152
2023-02-21T00:00,54.3,8.4,250,15.04251366
2023-02-21T01:00,54.3,6.6,225,10.59544804
2023-02-21T02:00,54,8,252,15.58472541
2023-02-21T03:00,51.6,5.1,352,13.34737163
2023-02-21T04:00,51.1,8,8,15.25032128
2023-02-21T05:00,48.3,9.5,11,12.42022626
2023-02-21T06:00,47,11,23,13.08789139
2023-02-21T07:00,46.2,5.4,312,14.81010379
2023-02-21T08:00,43.6,15.6,15,16.20536839
2023-02-21T09:00,41.1,16.3,354,10.74721836
2023-02-21T10:00,39,17.3,2,13.8609542
2023-02-21T11:00,37.4,12.9,23,14.7889829
2023-02-21T12:00,37.2,14.8,49,7.73934784
2023-02-21T13:00,36.9,15.5,22,12.9371343
2023-02-21T14:00,37.5,12.3,21,13.11498774
2023-02-21T15:00,38.1,9.4,18,15.66310468
2023-02-21T16:00,38.8,4.3,355,10.85243417
2023-02-21T17:00,40.5,1.1,90,15.4080151
2023-02-21T18:00,42.2,2.9,210,10.59355148
2023-02-21T19:00,42.9,0.8,153,15.58537492
2023-02-21T20:00,43.9,0.8,207,8.280754205
2023-02-21T21:00,43.8,5.8,210,14.738999
2023-02-21T22:00,42.5,11.5,134,14.40085371
2023-02-21T23:00,42.6,12.2,199,13.00917438
2023-02-22T00:00,42.6,6.4,223,7.559078233
2023-02-22T01:00,41.7,7.1,255,12.03240884
2023-02-22T02:00,41.4,9.6,290,15.7417957
2023-02-22T03:00,39.5,7.9,273,7.996411915
2023-02-22T04:00,38.9,7.3,279,8.768227669
2023-02-22T05:00,38.2,8.6,285,16.5136894
2023-02-22T06:00,37.2,7.8,292,13.70946966
2023-02-22T07:00,36,5.8,277,9.721144397
2023-02-22T08:00,35,7.3,261,14.35063598
2023-02-22T09:00,34.2,9,286,14.04434144
2023-02-22T10:00,33.2,4.3,265,16.02561839
2023-02-22T11:00,32.8,6.7,286,14.81342926
2023-02-22T12:00,32.6,5,291,14.83787563
2023-02-22T13:00,37.3,8.7,343,13.24337689
2023-02-22T14:00,40.7,9.4,4,13.94006091
2023-02-22T15:00,41.7,5.4,323,16.66774598
2023-02-22T16:00,42.1,3.1,249,14.73889507
2023-02-22T17:00,43.5,2.7,247,9.875746566
2023-02-22T18:00,43.9,1.9,248,8.821407142
2023-02-22T19:00,42.1,4.9,216,14.73595931
2023-02-22T20:00,39.8,2.2,360,14.71408499
2023-02-22T21:00,38.1,2.2,351,13.70822261
2023-02-22T22:00,37.2,12.6,37,15.68757702
2023-02-22T23:00,36.9,10.5,49,11.36495155
2023-02-23T00:00,37.2,13.4,54,11.13602303
2023-02-23T01:00,37.2,11.2,45,11.62378228
2023-02-23T02:00,37.1,11.5,58,14.86562148
2023-02-23T03:00,37.8,10.2,42,16.66852539
2023-02-23T04:00,38.1,13.1,58,9.724833595
2023-02-23T05:00,38.4,10.7,48,9.104892083
2023-02-23T06:00,38.1,13.3,41,12.54983648
2023-02-23T07:00,38.1,10.7,40,15.07322126
2023-02-23T08:00,37.9,14.8,29,8.463128212
2023-02-23T09:00,38.1,9.7,48,15.91962317
2023-02-23T10:00,38.3,10.6,35,14.86572541
2023-02-23T11:00,38.2,8.1,21,13.142214
2023-02-23T12:00,38.3,7.9,43,12.39806616
2023-02-23T13:00,38.5,9,16,11.15971597
2023-02-23T14:00,38,11.8,27,13.24158425
2023-02-23T15:00,38.7,14.7,28,13.19115869
2023-02-23T16:00,39,13.5,25,14.01501078
2023-02-23T17:00,39.8,11.5,32,7.947856929
2023-02-23T18:00,39.9,11.9,25,7.638184946
2023-02-23T19:00,39.9,11.3,37,15.01973003
2023-02-23T20:00,40.1,9.7,45,8.845100079
2023-02-23T21:00,40.8,10,60,7.483271014
2023-02-23T22:00,41.1,6,73,8.896279072
2023-02-23T23:00,40.9,8.4,100,14.60453047
2023-02-24T00:00,40.8,9.4,122,11.57294103
2023-02-24T01:00,40.6,9.7,117,16.22976279
2023-02-24T02:00,40.8,13.3,128,9.926379974
2023-02-24T03:00,41.6,9.8,172,9.797107498
2023-02-24T04:00,42,13.4,175,8.15254692
2023-02-24T05:00,42.3,10.8,206,16.15151343
2023-02-24T06:00,42.4,9.3,298,14.96475792
2023-02-24T07:00,42.6,8.7,318,14.72021633
2023-02-24T08:00,42.5,6.1,357,7.561104694
2023-02-24T09:00,42.3,7.5,343,13.14055126
2023-02-24T10:00,42,7.7,311,12.75605931
2023-02-24T11:00,42.1,17,328,11.46650415
2023-02-24T12:00,41.1,16.1,304,14.04249684
2023-02-24T13:00,43.2,23.7,303,16.10129571
2023-02-24T14:00,44.9,31.1,295,11.3385047
2023-02-24T15:00,43,31.8,305,16.46045796
2023-02-24T16:00,43.7,29.7,306,15.32963583
2023-02-24T17:00,43.6,32.4,304,15.45303677
2023-02-24T18:00,44,36.5,301,13.73090231
2023-02-24T19:00,43.3,35.5,300,13.4481708
2023-02-24T20:00,42.4,30.7,304,7.509068352
2023-02-24T21:00,40.8,30.6,304,12.55064187
2023-02-24T22:00,38.1,25.4,309,11.08203817
2023-02-24T23:00,35.5,24,320,7.769328001
2023-02-25T00:00,33.3,18.8,315,16.20409536
2023-02-25T01:00,31.4,18.1,319,15.51242553
2023-02-25T02:00,29.7,15.3,321,10.8012292
2023-02-25T03:00,27.2,17.3,318,14.84216237
2023-02-25T04:00,26.9,21.7,312,14.634017
2023-02-25T05:00,24.2,17.5,307,15.48366644
2023-02-25T06:00,23.4,18.4,310,12.49569574
2023-02-25T07:00,22.5,13.8,317,13.19409446
2023-02-25T08:00,21.9,9.3,324,8.72034817
2023-02-25T09:00,22.2,7.9,330,15.35130231
2023-02-25T10:00,22.4,8.3,2,14.53108745
2023-02-25T11:00,22.8,5.7,18,10.15650358
2023-02-25T12:00,23.3,6.7,16,11.15927431
2023-02-25T13:00,24,2.9,97,15.45797302
2023-02-25T14:00,26.5,2.2,99,15.58758324
2023-02-25T15:00,26.9,4.7,90,15.02032757
2023-02-25T16:00,27.9,1.6,117,12.85431241
2023-02-25T17:00,29.1,4.8,167,14.37466667
2023-02-25T18:00,29.9,6.8,148,13.91512092
2023-02-25T19:00,30,10.8,120,16.22784025
2023-02-25T20:00,30.5,14.1,142,15.45740145
2023-02-25T21:00,30.9,14.6,128,14.4797266
2023-02-25T22:00,30.9,10,131,15.25232176
2023-02-25T23:00,31.8,7.6,149,16.15151343
2023-02-26T00:00,33,3.1,144,14.35068794
2023-02-26T01:00,32.9,1.8,307,15.66242919
2023-02-26T02:00,31.2,2,225,16.04941525
2023-02-26T03:00,30.4,1,135,15.97282862
2023-02-26T04:00,29.8,2.2,360,15.89325426
2023-02-26T05:00,30,3.4,212,13.52680987
2023-02-26T06:00,29.7,2.6,254,15.94890186
2023-02-26T07:00,29.1,5.1,225,14.86497198
2023-02-26T08:00,29.6,4.1,225,15.25320509
2023-02-26T09:00,29.2,6.8,252,12.44693291
2023-02-26T10:00,28.7,7.3,237,16.23082798
2023-02-26T11:00,29.3,8.3,214,8.460504206
2023-02-26T12:00,30.9,11.8,220,14.3001065
2023-02-26T13:00,31,10.5,202,10.92839727
2023-02-26T14:00,31.9,12.8,218,12.14276874
2023-02-26T15:00,32.2,16.1,214,16.66590138
2023-02-26T16:00,32.9,13.3,213,7.717941166
2023-02-26T17:00,35.4,13.6,217,15.2767941
2023-02-26T18:00,37.4,12.4,216,13.19308123
2023-02-26T19:00,43.2,17.3,225,10.88041385
2023-02-26T20:00,48,22.2,230,14.47463447
2023-02-26T21:00,49.9,21,235,9.206132917
2023-02-26T22:00,50.6,20.9,246,9.285057768
2023-02-26T23:00,47.3,13.8,227,7.482985231
2023-02-27T00:00,44.8,11.7,223,14.63552386
2023-02-27T01:00,43.8,10.6,252,16.02205909
2023-02-27T02:00,42.5,7.2,342,16.20544633
2023-02-27T03:00,40.8,9.4,337,16.56317967
2023-02-27T04:00,39.1,9.6,340,16.5881976
2023-02-27T05:00,37.6,12,303,16.2566513
2023-02-27T06:00,35.4,10.8,296,15.30498163
2023-02-27T07:00,33.5,3.9,304,16.2021988
2023-02-27T08:00,31.6,11.3,277,15.14913241
2023-02-27T09:00,30.4,5.4,266,8.564784731
2023-02-27T10:00,30.9,8.9,291,13.18983369
2023-02-27T11:00,30.7,4,265,14.68540384
2023-02-27T12:00,29.3,3.6,6,13.44697571
2023-02-27T13:00,33.6,6.9,47,7.431728298
2023-02-27T14:00,36.2,7.4,51,15.1267125
2023-02-27T15:00,39.1,5.9,47,11.41680603
2023-02-27T16:00,40.6,6.6,41,14.58268213
2023-02-27T17:00,42.5,5.2,34,9.436802108
2023-02-27T18:00,43.5,6.8,205,14.70852521
2023-02-27T19:00,44.4,5.4,176,11.72660791
2023-02-27T20:00,43.6,11.6,164,7.818714355
2023-02-27T21:00,42.2,14.2,120,11.62627639
2023-02-27T22:00,39.6,15,114,13.19315917
2023-02-27T23:00,38.2,15.9,123,13.32386056
2023-02-28T00:00,38.1,21.9,107,8.562628369
2023-02-28T01:00,36.2,17.9,105,16.22885348
2023-02-28T02:00,32.8,13,90,15.40401414
2023-02-28T03:00,32.5,11.7,81,15.02087316
2023-02-28T04:00,32.8,15.9,72,12.68113542
2023-02-28T05:00,32.9,13.8,49,12.49777416
2023-02-28T06:00,32.7,13.9,31,15.22707001
2023-02-28T07:00,32.3,15.2,31,12.6040032
2023-02-28T08:00,32.3,17.8,43,14.30189914
2023-02-28T09:00,32.4,18.2,51,11.57244741
2023-02-28T10:00,32.3,20.1,44,14.0429385
2023-02-28T11:00,32.5,23,41,16.53738234
2023-02-28T12:00,31.9,21,35,8.357704556
2023-02-28T13:00,32.2,12.2,19,9.335327451
2023-02-28T14:00,32.2,11.2,2,14.81418269
2023-02-28T15:00,32.5,8.4,7,13.47846273
2023-02-28T16:00,33,10.9,354,15.50668389
2023-02-28T17:00,33.7,10.5,344,13.01561749
2023-02-28T18:00,33.9,9.7,333,8.358328082
2023-02-28T19:00,34.7,9.9,327,14.16620954
2023-02-28T20:00,34.2,11.5,311,14.34915511
2023-02-28T21:00,35.3,9.2,318,13.73469543
2023-02-28T22:00,35,3,346,15.12252968
2023-02-28T23:00,35.1,5.3,298,14.14160729
2023-03-01T00:00,35.8,7,282,14.68693667
2023-03-01T01:00,34.2,5.8,274,12.73208059
2023-03-01T02:00,33.5,7.7,281,13.55058075
2023-03-01T03:00,32.9,5.8,292,13.60183768
2023-03-01T04:00,32.9,7.2,264,12.39684509
2023-03-01T05:00,33.5,6.2,277,11.16174243
2023-03-01T06:00,33.3,7,291,13.04055748
2023-03-01T07:00,31.8,7.8,283,15.97069824
2023-03-01T08:00,31.8,8.2,299,14.86395875
2023-03-01T09:00,30,5.3,332,15.45719361
2023-03-01T10:00,30.1,4.8,333,7.58866869
2023-03-01T11:00,30.1,1.8,90,13.40083689
2023-03-01T12:00,30.2,8,355,14.24851182
2023-03-01T13:00,34.6,10,38,14.84055159
2023-03-01T14:00,37.2,13.9,53,10.0809042
2023-03-01T15:00,39.7,5.6,45,14.76217233
2023-03-01T16:00,41.7,8,80,15.35639444
2023-03-01T17:00,43.1,5.5,157,12.86033983
2023-03-01T18:00,42.6,10.5,164,11.39209986
2023-03-01T19:00,42.5,17.7,141,13.39657612
2023-03-01T20:00,41.9,18.9,132,13.50046695
2023-03-01T21:00,41.7,17.4,124,11.86063478
2023-03-01T22:00,41.3,10,120,12.7055558
2023-03-01T23:00,40.3,9,113,14.16605365
2023-03-02T00:00,41.6,11.2,132,8.459049311
2023-03-02T01:00,41.3,9.2,121,13.75984326
